기준일자,종목코드,종목명,현재가,전일대비,등락률,시가,고가,저가,거래량,시가총액
2025-03-25,119650,KC코트렐,459,0,0.0,0,0,0,0,29474377011
2025-03-26,119650,KC코트렐,459,0,0.0,0,0,0,0,29474377011
2025-03-24,119830,아이텍,6180,-120,-1.9,6340,6340,6170,106563,132463955460
2025-03-25,119830,아이텍,6040,-140,-2.27,6180,6180,6000,108154,129463153880
2025-03-26,119830,아이텍,6000,-40,-0.66,6010,6090,5940,46362,128605782000
2025-03-24,119850,지엔씨에너지,16430,-80,-0.48,16610,16980,16370,346412,270255574870
2025-03-25,119850,지엔씨에너지,15200,-1230,-7.49,16410,16600,14900,855854,250023416800
2025-03-26,119850,지엔씨에너지,15240,40,0.26,15390,15670,15100,304365,250681373160
2025-03-24,120030,조선선재,98800,-500,-0.5,97900,100000,97900,1213,124255918800
2025-03-25,120030,조선선재,98100,-700,-0.71,99500,99500,97100,1799,123375563100
2025-03-26,120030,조선선재,97300,-800,-0.82,97500,98200,97100,1889,122369442300
2025-03-24,120110,코오롱인더,30900,-300,-0.96,31000,31200,30850,37376,850339911900
2025-03-25,120110,코오롱인더,30800,-100,-0.32,31050,31400,30600,70938,847588002800
2025-03-26,120110,코오롱인더,30850,50,0.16,30550,31150,30550,77368,848963957350
2025-03-24,120115,코오롱인더우,19420,-20,-0.1,19440,19490,19340,1910,53751841200
2025-03-25,120115,코오롱인더우,19350,-70,-0.36,19420,19420,19230,3395,53558091000
2025-03-26,120115,코오롱인더우,19310,-40,-0.21,19370,19370,19240,4256,53447376600
2025-03-24,120240,대정화금,12630,20,0.16,12650,12670,12560,2538,90814638330
2025-03-25,120240,대정화금,12560,-70,-0.55,12550,12800,12540,6042,90311310960
2025-03-26,120240,대정화금,12560,0,0.0,12510,12680,12510,6456,90311310960
2025-03-24,121060,유니포인트,735,-125,-14.53,785,785,735,355,4396527450
2025-03-25,121060,유니포인트,735,0,0.0,735,735,735,5,4396527450
2025-03-26,121060,유니포인트,684,-51,-6.94,735,735,684,48,4091462280
2025-03-24,121440,골프존뉴딘홀딩스,4045,-10,-0.25,4055,4070,4015,38989,173274928810
2025-03-25,121440,골프존뉴딘홀딩스,4185,140,3.46,4170,4290,4110,419395,179272083330
2025-03-26,121440,골프존뉴딘홀딩스,4345,160,3.82,4250,4370,4240,287663,186125974210
2025-03-24,121600,나노신소재,67900,-1100,-1.59,68900,69600,67600,31175,828113696200
2025-03-25,121600,나노신소재,64900,-3000,-4.42,68400,69100,64900,53926,791525462200
2025-03-26,121600,나노신소재,66400,1500,2.31,65400,67300,64800,47956,809819579200
2025-03-24,121800,비덴트,3320,0,0.0,0,0,0,0,256309348520
2025-03-25,121800,비덴트,3320,0,0.0,0,0,0,0,256309348520
2025-03-26,121800,비덴트,3320,0,0.0,0,0,0,0,256309348520
2025-03-24,121850,코이즈,1263,-36,-2.77,1290,1299,1250,196199,38665703025
2025-03-25,121850,코이즈,1218,-45,-3.56,1242,1251,1195,314208,37288065150
2025-03-26,121850,코이즈,1533,315,25.86,1208,1560,1150,2045315,46931530275
2025-03-24,121890,에스디시스템,1586,4,0.25,1572,1600,1572,14356,21080233356
2025-03-25,121890,에스디시스템,1620,34,2.14,1586,1620,1585,43543,21532142520
2025-03-26,121890,에스디시스템,1602,-18,-1.11,1619,1619,1602,26806,21292896492
2025-03-24,122310,제노레이,5640,-10,-0.18,5700,5700,5610,3265,82083680160
2025-03-25,122310,제노레이,5610,-30,-0.53,5710,5710,5580,6474,81647064840
2025-03-26,122310,제노레이,5600,-10,-0.18,5610,5640,5580,6970,81501526400
2025-03-24,122350,삼기,1160,5,0.43,1155,1173,1144,24301,44473736480
2025-03-25,122350,삼기,1178,18,1.55,1170,1200,1170,138347,45163846184
2025-03-26,122350,삼기,1182,4,0.34,1178,1186,1172,17416,45317203896
2025-03-24,122450,KX,3690,150,4.24,3540,3695,3535,160593,167289707160
2025-03-25,122450,KX,3570,-120,-3.25,3690,3720,3540,81534,161849391480
2025-03-26,122450,KX,3645,75,2.1,3570,3660,3530,106948,165249588780
2025-03-24,122640,예스티,12420,-60,-0.48,12480,12730,12320,23240,259951941360
2025-03-25,122640,예스티,12570,150,1.21,12600,12810,12480,69640,263091457560
2025-03-26,122640,예스티,13210,640,5.09,12570,13590,12450,121405,276486726680
2025-03-24,122690,서진오토모티브,1835,0,0.0,1830,1855,1830,11546,40084492350
2025-03-25,122690,서진오토모티브,1830,-5,-0.27,1866,1870,1829,29866,39975270300
2025-03-26,122690,서진오토모티브,1854,24,1.31,1822,1857,1822,6284,40499536140
2025-03-24,122830,원포유,1469,87,6.3,1494,1494,1381,2666,48112665965
2025-03-25,122830,원포유,1424,-45,-3.06,1400,1466,1365,3421,46638826640
2025-03-26,122830,원포유,1404,-20,-1.4,1491,1491,1359,15924,45983786940
2025-03-24,122870,와이지엔터테인먼트,64000,2500,4.07,62700,65100,62400,263470,1196227136000
2025-03-25,122870,와이지엔터테인먼트,66400,2400,3.75,63400,67000,63000,333240,1241085653600
2025-03-26,122870,와이지엔터테인먼트,65700,-700,-1.05,67600,67700,64100,191353,1228001919300
2025-03-24,122900,아이마켓코리아,7920,40,0.51,7880,7940,7850,18567,264756412800
2025-03-25,122900,아이마켓코리아,7910,-10,-0.13,7880,7940,7870,21767,264422124400
2025-03-26,122900,아이마켓코리아,7920,10,0.13,7910,7920,7860,28197,264756412800
2025-03-24,122990,와이솔,6420,-30,-0.47,6450,6490,6360,252909,177651241860
2025-03-25,122990,와이솔,6450,30,0.47,6440,6510,6420,115444,178481387850
2025-03-26,122990,와이솔,6510,60,0.93,6480,6560,6450,171291,180141679830
2025-03-24,123010,아이윈플러스,1306,-4,-0.31,1328,1328,1281,270987,42652055852
2025-03-25,123010,아이윈플러스,1310,4,0.31,1395,1395,1283,498674,42782690020
2025-03-26,123010,아이윈플러스,1307,-3,-0.23,1326,1328,1286,281953,42684714394
2025-03-24,123040,엠에스오토텍,2500,25,1.01,2475,2555,2435,103159,156570747500
2025-03-25,123040,엠에스오토텍,2945,445,17.8,2560,3250,2560,10293382,184440340555
2025-03-26,123040,엠에스오토텍,2905,-40,-1.36,3060,3085,2875,1611032,181935208595
2025-03-24,123330,제닉,22650,-850,-3.62,23900,24100,22650,81218,180490602000
2025-03-25,123330,제닉,22400,-250,-1.1,22950,22950,22100,37996,178498432000
2025-03-26,123330,제닉,22850,450,2.01,22400,23400,22300,45084,182084338000
2025-03-24,123410,코리아에프티,5170,225,4.55,4955,5280,4855,698567,143938300880
2025-03-25,123410,코리아에프티,5060,-110,-2.13,5400,5430,5000,1097835,140875783840
2025-03-26,123410,코리아에프티,5120,60,1.19,5190,5210,5030,241609,142546247680
2025-03-24,123420,위메이드플레이,6790,20,0.3,6920,6920,6760,15722,77880227180
2025-03-25,123420,위메이드플레이,6740,-50,-0.74,6780,6920,6730,10077,77306735080
2025-03-26,123420,위메이드플레이,6830,90,1.34,6840,6870,6710,8724,78339020860
2025-03-24,123570,이엠넷,2300,-50,-2.13,2325,2340,2300,29157,51234979400
2025-03-25,123570,이엠넷,2255,-45,-1.96,2280,2335,2245,57485,50232555890
2025-03-26,123570,이엠넷,2285,30,1.33,2270,2295,2260,25946,50900838230
2025-03-24,123690,한국화장품,6930,100,1.46,6910,7000,6830,142032,111351240000
2025-03-25,123690,한국화장품,6830,-100,-1.44,6910,6970,6750,57219,109744440000
2025-03-26,123690,한국화장품,6790,-40,-0.59,6780,6870,6730,53003,109101720000
2025-03-24,123700,SJM,3000,15,0.5,2975,3005,2975,21747,46814694000
2025-03-25,123700,SJM,3015,15,0.5,3010,3050,2990,40244,47048767470
2025-03-26,123700,SJM,3025,10,0.33,3025,3030,2985,19826,47204816450
2025-03-24,123750,알톤,1407,-17,-1.19,1423,1427,1367,25831,17934039879
2025-03-25,123750,알톤,1420,13,0.92,1400,1438,1400,19255,18099741740
2025-03-26,123750,알톤,1446,26,1.83,1420,1625,1420,177280,18431145462
2025-03-24,123840,뉴온,1109,-56,-4.81,1165,1177,1100,93467,41204126463
2025-03-25,123840,뉴온,1080,-29,-2.61,1109,1148,1080,52963,40126651560
2025-03-26,123840,뉴온,1070,-10,-0.93,1070,1120,1070,38144,39755108490
2025-03-24,123860,아나패스,20200,240,1.2,19970,20500,19880,40276,244892983000
2025-03-25,123860,아나패스,20150,-50,-0.25,20300,20550,19930,64370,244286812250
2025-03-26,123860,아나패스,20000,-150,-0.74,20150,20350,19940,30257,242468300000
2025-03-24,123890,한국자산신탁,2490,10,0.4,2480,2490,2475,87881,308704602480
2025-03-25,123890,한국자산신탁,2485,-5,-0.2,2490,2500,2480,164760,308084713720
2025-03-26,123890,한국자산신탁,2485,0,0.0,2485,2495,2480,146056,308084713720
2025-03-24,124500,아이티센,6480,20,0.31,6470,6720,6340,108385,150365334960
2025-03-25,124500,아이티센,6090,-390,-6.02,6570,6570,6060,274402,141315569430
2025-03-26,124500,아이티센,6210,120,1.97,6030,6300,6030,68644,144100112670
2025-03-24,124560,태웅로직스,3100,110,3.68,3000,3130,2970,621349,117541410400
2025-03-25,124560,태웅로직스,3005,-95,-3.06,3035,3075,3000,250832,113939334920
2025-03-26,124560,태웅로직스,2990,-15,-0.5,3005,3020,2975,113560,113370586160
2025-03-24,125210,아모그린텍,6020,-90,-1.47,6110,6170,6000,55284,99310675800
2025-03-25,125210,아모그린텍,5980,-40,-0.66,6070,6180,5850,90867,98650804200
2025-03-26,125210,아모그린텍,5940,-40,-0.67,5980,6040,5870,44192,97990932600
2025-03-24,126340,비나텍,24100,250,1.05,24300,24300,23600,5793,146651343800
2025-03-25,126340,비나텍,23900,-200,-0.83,24300,24450,23850,7688,145434320200
2025-03-26,126340,비나텍,23900,0,0.0,24300,24300,23700,8579,145434320200
2025-03-24,126560,현대퓨처넷,2990,-50,-1.64,3040,3055,2950,245126,329506805550
2025-03-25,126560,현대퓨처넷,2985,-5,-0.17,3000,3020,2970,108077,328955790825
2025-03-26,126560,현대퓨처넷,2990,5,0.17,3020,3020,2950,29597,329506805550
2025-03-24,126600,BGF에코머티리얼즈,2730,-15,-0.55,2730,2765,2710,42512,171353634270
2025-03-25,126600,BGF에코머티리얼즈,2690,-40,-1.47,2750,2775,2690,86783,168842958310
2025-03-26,126600,BGF에코머티리얼즈,2690,0,0.0,2700,2715,2685,17773,168842958310
2025-03-24,126640,화신정공,1359,18,1.34,1336,1384,1324,89064,49432112433
2025-03-25,126640,화신정공,1389,30,2.21,1408,1419,1373,216736,50523329043
2025-03-26,126640,화신정공,1372,-17,-1.22,1408,1418,1353,114854,49904972964
2025-03-24,126700,하이비젼시스템,17020,70,0.41,16900,17160,16810,66640,254314746240
2025-03-25,126700,하이비젼시스템,17300,280,1.65,17210,17480,16990,181405,258498537600
2025-03-26,126700,하이비젼시스템,17190,-110,-0.64,17340,17530,17130,59047,256854905280
2025-03-24,126720,수산인더스트리,20200,-50,-0.25,20150,20300,20100,32597,288577200000
2025-03-25,126720,수산인더스트리,19970,-230,-1.14,20350,20400,19880,50546,285291420000
2025-03-26,126720,수산인더스트리,19900,-70,-0.35,19970,20100,19750,27771,284291400000
2025-03-24,126730,코칩,13220,0,0.0,13400,13400,13000,32197,112415741200
2025-03-25,126730,코칩,11710,-1510,-11.42,13190,14500,11670,979685,99575516600
2025-03-26,126730,코칩,11350,-360,-3.07,11570,11830,11100,93737,96514271000
2025-03-24,126880,제이엔케이글로벌,3990,5,0.13,3980,4000,3945,64657,92587562970
2025-03-25,126880,제이엔케이글로벌,4005,15,0.38,4000,4065,3900,53205,92935636515
2025-03-26,126880,제이엔케이글로벌,4090,85,2.12,3980,4125,3980,47940,94908053270
2025-03-24,127120,디엔에이링크,7040,230,3.38,6990,7040,6780,284578,161600743040
2025-03-25,127120,디엔에이링크,7260,220,3.13,7090,7400,6960,419512,166650766260
2025-03-26,127120,디엔에이링크,7700,440,6.06,7200,7720,7090,449216,176750812700
2025-03-24,127710,아시아경제,1166,21,1.83,1146,1232,1146,28556,40698159612
2025-03-25,127710,아시아경제,1205,39,3.34,1178,1210,1175,14944,42059418810
2025-03-26,127710,아시아경제,1214,9,0.75,1204,1220,1166,6267,42373555548
2025-03-24,127980,화인써키트,6040,10,0.17,6070,6100,5970,650,71517731360
2025-03-25,127980,화인써키트,6030,-10,-0.17,6040,6140,5960,5850,71399324520
2025-03-26,127980,화인써키트,5980,-50,-0.83,6070,6070,5910,5635,70807290320
2025-03-24,128540,에코캡,1699,69,4.23,1651,1730,1651,297799,45347091540
2025-03-25,128540,에코캡,1700,1,0.06,1739,1788,1697,307741,45373782000
2025-03-26,128540,에코캡,1698,-2,-0.12,1720,1720,1680,116661,45320401080
2025-03-24,128660,피제이메탈,3175,-30,-0.94,3180,3200,3160,91564,78750696575
2025-03-25,128660,피제이메탈,3130,-45,-1.42,3185,3230,3105,125386,77634544970
2025-03-26,128660,피제이메탈,3155,25,0.8,3100,3220,3100,142970,78254629195
2025-03-24,128820,대성산업,3480,85,2.5,3360,3540,3360,277748,157419463440
2025-03-25,128820,대성산업,3425,-55,-1.58,3530,3540,3415,121756,154931512150
2025-03-26,128820,대성산업,3425,0,0.0,3460,3510,3425,246485,154931512150
2025-03-24,128940,한미약품,242000,500,0.21,241500,244000,240000,15172,3100259822000
2025-03-25,128940,한미약품,244000,2000,0.83,241000,244500,241000,25966,3125881804000
2025-03-26,128940,한미약품,243000,-1000,-0.41,246000,246500,240000,32554,3113070813000
2025-03-24,129260,인터지스,2360,-35,-1.46,2395,2400,2355,83030,70204982640
2025-03-25,129260,인터지스,2335,-25,-1.06,2375,2400,2320,95245,69461285790
2025-03-26,129260,인터지스,2460,125,5.35,2315,2475,2305,248563,73179770040
2025-03-24,129890,앱코,942,18,1.95,929,947,920,28105,47706092220
2025-03-25,129890,앱코,926,-16,-1.7,942,947,921,36252,46895797660
2025-03-26,129890,앱코,926,0,0.0,926,931,923,21964,46895797660
2025-03-24,129920,대성하이텍,4110,-90,-2.14,4175,4285,4100,189654,56368867830
2025-03-25,129920,대성하이텍,3995,-115,-2.8,4150,4190,3970,181532,54791636735
2025-03-26,129920,대성하이텍,4070,75,1.88,4030,4095,3965,74193,55820265710
2025-03-24,130500,GH신소재,2640,65,2.52,2570,2640,2540,44403,38398937280
2025-03-25,130500,GH신소재,2590,-50,-1.89,2615,2635,2585,47976,37671684680
2025-03-26,130500,GH신소재,2575,-15,-0.58,2655,2655,2575,67639,37453508900
2025-03-24,130580,나이스디앤비,4700,-25,-0.53,4725,4745,4645,12636,72380000000
2025-03-25,130580,나이스디앤비,4740,40,0.85,4700,4740,4700,11380,72996000000
2025-03-26,130580,나이스디앤비,4815,75,1.58,4740,4855,4725,12229,74151000000
2025-03-24,130660,한전산업,10320,-340,-3.19,10540,10620,10310,185879,336432000000
2025-03-25,130660,한전산업,10390,70,0.68,10400,10720,10250,164250,338714000000
2025-03-26,130660,한전산업,10340,-50,-0.48,10360,10470,10220,77433,337084000000
2025-03-24,130740,티피씨글로벌,1703,3,0.18,1700,1739,1652,23850,19204184337
2025-03-25,130740,티피씨글로벌,1655,-48,-2.82,1716,1744,1606,58502,18662903745
2025-03-26,130740,티피씨글로벌,1752,97,5.86,1655,1752,1640,30290,19756741608
2025-03-24,131030,옵투스제약,6650,80,1.22,6570,6670,6500,24073,107418527300
2025-03-25,131030,옵투스제약,6620,-30,-0.45,6680,6680,6510,18310,106933932440
2025-03-26,131030,옵투스제약,6410,-210,-3.17,6620,6640,6390,114834,103541768420
2025-03-24,131090,시큐브,837,7,0.84,830,873,820,136365,33480000000
2025-03-25,131090,시큐브,833,-4,-0.48,837,848,819,56028,33320000000
2025-03-26,131090,시큐브,832,-1,-0.12,833,834,820,68765,33280000000
2025-03-24,131100,티엔엔터테인먼트,1636,-3,-0.18,1639,1668,1613,28543,45886940272
2025-03-25,131100,티엔엔터테인먼트,1633,-3,-0.18,1622,1653,1597,24972,45802795516
2025-03-26,131100,티엔엔터테인먼트,1628,-5,-0.31,1626,1638,1610,38513,45662554256
2025-03-24,131180,딜리,857,6,0.71,852,860,848,11496,25152950000
2025-03-25,131180,딜리,850,-7,-0.82,857,861,844,39264,24947500000
2025-03-26,131180,딜리,846,-4,-0.47,860,860,846,12136,24830100000
2025-03-24,131220,대한과학,4420,0,0.0,4400,4430,4395,2512,32948845800
2025-03-25,131220,대한과학,4425,5,0.11,4400,4435,4380,8865,32986118250
2025-03-26,131220,대한과학,4375,-50,-1.13,4415,4415,4350,3817,32613393750
2025-03-24,131290,티에스이,51700,-800,-1.52,52000,53100,50400,40332,571875879300
2025-03-25,131290,티에스이,48700,-3000,-5.8,52100,52300,48250,57714,538691592300
2025-03-26,131290,티에스이,50900,2200,4.52,49400,50900,48700,42291,563026736100
2025-03-24,131370,알서포트,2735,25,0.92,2700,2765,2690,60821,145685472005
2025-03-25,131370,알서포트,2715,-20,-0.73,2715,2775,2710,77492,144620130345
2025-03-26,131370,알서포트,2745,30,1.1,2715,2790,2705,103019,146218142835
2025-03-24,131400,이브이첨단소재,1788,-19,-1.05,1808,1820,1760,334526,106546709016
2025-03-25,131400,이브이첨단소재,1757,-31,-1.73,1795,1816,1757,310913,104699422674
2025-03-26,131400,이브이첨단소재,1763,6,0.34,1757,1790,1750,208348,105056961966
2025-03-24,131760,파인텍,972,12,1.25,961,994,961,277376,42215498676
2025-03-25,131760,파인텍,973,1,0.1,1014,1014,971,278404,42258930259
2025-03-26,131760,파인텍,961,-12,-1.23,973,980,954,325403,41737751263
2025-03-24,131970,두산테스나,29200,-1050,-3.47,30050,30300,29100,144975,564355349600
2025-03-25,131970,두산테스나,28150,-1050,-3.6,29450,29600,28050,125145,544061749700
2025-03-26,131970,두산테스나,28600,450,1.6,28200,28900,27900,118098,552759006800
2025-03-24,133750,메가엠디,2090,-30,-1.42,2100,2115,2070,47802,48920790930
2025-03-25,133750,메가엠디,2075,-15,-0.72,2080,2100,2060,40629,48569684775
2025-03-26,133750,메가엠디,2070,-5,-0.24,2075,2090,2050,32273,48452649390
2025-03-24,133820,화인베스틸,976,-28,-2.79,998,1004,976,82914,30086291168
2025-03-25,133820,화인베스틸,940,-36,-3.69,976,995,917,98811,28976550920
2025-03-26,133820,화인베스틸,953,13,1.38,940,986,921,65244,29377290454
2025-03-24,134060,이퓨쳐,4035,25,0.62,3980,4045,3980,5132,19243923750
2025-03-25,134060,이퓨쳐,3940,-95,-2.35,3995,4035,3935,9369,18790845000
2025-03-26,134060,이퓨쳐,4095,155,3.93,3940,4135,3900,4631,19530078750
2025-03-24,134380,미원화학,78500,-1400,-1.75,79800,79800,78500,92,172642538000
2025-03-25,134380,미원화학,78800,300,0.38,78800,78800,78700,87,173302318400
2025-03-26,134380,미원화학,79000,200,0.25,78900,79000,74200,203,173742172000
2025-03-24,134580,탑코미디어,2000,0,0.0,2025,2050,1980,36372,44051534000
2025-03-25,134580,탑코미디어,1980,-20,-1.0,2005,2070,1972,21561,43611018660
2025-03-26,134580,탑코미디어,1977,-3,-0.15,1971,2040,1960,11893,43544941359
2025-03-24,134790,시디즈,25000,250,1.01,24400,25550,24400,3592,50000000000
2025-03-25,134790,시디즈,25050,50,0.2,25300,25400,25050,415,50100000000
2025-03-26,134790,시디즈,25700,650,2.59,25350,26500,25100,14444,51400000000
2025-03-24,136410,아셈스,8520,-100,-1.16,8650,8650,8440,14173,93882783120
2025-03-25,136410,아셈스,8420,-100,-1.17,8520,8600,8350,7004,92780872520
2025-03-26,136410,아셈스,8400,-20,-0.24,8490,8660,8360,16118,92560490400
2025-03-24,136480,하림,3095,-5,-0.16,3155,3165,3095,753229,328719027690
2025-03-25,136480,하림,3085,-10,-0.32,3100,3125,3085,346803,327656930670
2025-03-26,136480,하림,3045,-40,-1.3,3085,3100,3020,467985,323408542590
2025-03-24,136490,선진,5790,40,0.7,5750,5790,5660,14160,137683907160
2025-03-25,136490,선진,5680,-110,-1.9,5800,5810,5640,25881,135068150720
2025-03-26,136490,선진,5600,-80,-1.41,5640,5670,5480,35252,133165782400
2025-03-24,136540,윈스,11150,70,0.63,11080,11190,11060,15070,136919167900
2025-03-25,136540,윈스,11060,-90,-0.81,11120,11190,10940,15201,135813990760
